p_mH1	p_mH2	p_mH3	p_mA	p_mHc	p_tbeta	p_a1	p_a2	p_a3	p_m12sq	p_vs	p_THDMtype	p_L1	p_L2	p_L3	p_L4	p_L5	p_L6	p_L7	p_L8	p_u11sq	p_u22sq	p_ussq	s_sH1	s_sH2	s_sH3	s_uni	s_S	s_T	s_U	s_HB_ch_id	mu_F	mu_V	mu_gamgam	mu_ZZ	mu_WW	mu_tautau	mu_bb	x_H1_ggF	w_H1	b_H1_bb	b_H1_tautau	b_H1_cc	b_H1_ss	b_H1_mumu	b_H1_gg	b_H1_gamgam	b_H1_Zgam	b_H1_WW	b_H1_ZZ	b_H1_ZA	b_H1_AA	c_H1_top	c_H1_bot	c_H1_lep	c_H1_VV	c_H1_ZA	x_H2_ggF	w_H2	b_H2_tt	b_H2_bb	b_H2_tautau	b_H2_cc	b_H2_ss	b_H2_mumu	b_H2_gg	b_H2_gamgam	b_H2_Zgam	b_H2_WW	b_H2_ZZ	b_H2_ZA	b_H2_WpHm	b_H2_HpHm	b_H2_AA	b_H2_H1H1	c_H2_top	c_H2_bot	c_H2_lep	c_H2_VV	c_H2_ZA	x_H3_ggF	w_H3	b_H3_tt	b_H3_bb	b_H3_tautau	b_H3_cc	b_H3_ss	b_H3_mumu	b_H3_gg	b_H3_gamgam	b_H3_Zgam	b_H3_WW	b_H3_ZZ	b_H3_ZA	b_H3_WpHm	b_H3_HpHm	b_H3_AA	b_H3_H1H1	b_H3_H2H2	b_H3_H1H2	c_H3_top	c_H3_bot	c_H3_lep	c_H3_VV	c_H3_ZA	x_A_ggF	w_A	b_A_tt	b_A_bb	b_A_tautau	b_A_cc	b_A_ss	b_A_mumu	b_A_gg	b_A_gamgam	b_A_Zgam	b_A_WpHm	b_A_ZH1	b_A_ZH2	b_A_ZH3	c_A_top	c_A_bot	c_A_lep	w_Hc	b_Hc_tb	b_Hc_ts	b_Hc_cb	b_Hc_cs	b_Hc_taunu	b_Hc_WA	b_Hc_WH1	b_Hc_WH2	b_Hc_WH3
125	435.976	828.071	903.959	909.016	1.02991	0.822207	-0.126322	-1.09697	204778	1306.75	2	2.92062	3.4363	11.203	-7.03524	-6.73224	0.169162	-0.547684	0.699362	675573	-414148	-147281	0.0158724	0.779226	0.204902	7.93425	-0.00417852	0.0130408	-6.14329e-06	481	1.03927	0.983648	0.999253	1.06624	1.06609	1.01819	1.0187	45.3798	0.00390023	0.579696	0.0623099	0.0309927	0.000219127	0.000220599	0.0833501	0.00222875	0.001545	0.212856	0.0265826	0	0	1.01305	0.96924	0.96924	0.99179	-0.0218956	0.753285	1.70946	0.444475	0.00133276	0.000183583	1.93017e-05	4.87889e-07	6.49227e-07	0.00188485	1.27659e-05	1.07457e-05	0.189617	0.0893104	0	0	0	0	0.273152	0.318383	-0.589433	-0.589433	-0.12215	-0.453711	0.285156	27.869	0.97003	0.000309663	4.76434e-05	1.62791e-05	1.12375e-07	1.68475e-07	0.00183291	5.06794e-06	1.33512e-06	0.00887851	0.00436159	0	0	0	0	0.00380597	0	0.0107105	0.902836	-0.879697	-0.879697	0.0378331	-0.89088	0.260323	60.6775	0.648332	0.000215235	3.27432e-05	9.39404e-06	8.16656e-08	1.15783e-07	0.00134827	3.92701e-06	1.36241e-06	0	0.00174964	0.348252	5.56546e-05	0.970954	1.02991	1.02991	60.4173	0.631907	0.0010327	3.71536e-07	8.66718e-06	3.30682e-05	7.16141e-11	0.00180158	0.364935	0.000233891	
125	662.363	811.636	624.154	675.657	0.941329	0.797839	-0.062243	0.45776	183010	390.595	2	2.76585	1.5551	1.3575	-2.59051	-0.378051	4.02098	1.2626	-0.518039	54489.3	237673	-319620	0.00386919	0.194555	0.801575	2.82126	-0.00151113	-0.0143816	-3.27341e-05	481	1.10148	0.99432	1.09656	1.14923	1.14907	1.05862	1.05955	48.0855	0.00387683	0.568884	0.0611248	0.0330104	0.000215231	0.000216403	0.0891605	0.00230764	0.00158493	0.216463	0.0270331	0	0	1.04237	0.957095	0.957095	0.997156	-0.0425581	1.04361	21.4397	0.990109	0.000315394	4.68529e-05	1.9114e-05	1.1425e-07	1.65682e-07	0.00226981	7.07932e-06	2.27527e-06	0.000464665	0.000226167	3.36149e-06	0	0	1.70843e-15	0.00653616	0.942548	-0.855536	-0.855536	-0.0107857	-0.897401	0.0601839	11.4774	0.432386	0.000228005	3.48916e-05	7.32452e-06	8.30937e-08	1.23383e-07	0.00082986	3.59835e-06	2.26531e-06	0.0787255	0.038648	0.133424	0.0891812	0	1.23589e-09	0.0494703	0	0.177059	-0.391938	0.487986	0.487986	0.0745926	0.439159	2.77018	32.9017	0.993274	0.000243466	3.48298e-05	1.51851e-05	9.28884e-08	1.23163e-07	0.0028111	8.25246e-06	2.50939e-06	0	0.00361044	0	0	1.06233	0.941329	0.941329	34.2779	0.993639	0.00162385	4.33282e-07	1.4191e-05	3.61902e-05	1.64253e-05	0.00459432	1.26659e-08	0	
125	587.008	912.709	640.094	660.155	0.92526	0.864065	-0.00687331	0.284991	60336.7	1372.41	2	5.31491	3.74485	6.39127	-5.63242	-4.77036	0.421763	0.418461	-0.355473	-368917	413109	-399056	4.72417e-05	0.0790408	0.920912	6.72221	-0.00235154	0.017907	3.14197e-05	313	1.27619	0.986218	1.22609	1.42476	1.42455	1.13047	1.13317	55.6701	0.00359357	0.525125	0.0563379	0.0410961	0.000199385	0.000199456	0.11262	0.00222701	0.00164507	0.231623	0.0289264	0	0	1.11975	0.884649	0.884649	0.993085	-0.117195	1.8143	17.2749	0.934038	0.000477101	6.93648e-05	2.04152e-05	1.73391e-07	2.45292e-07	0.00241642	9.58248e-06	4.44065e-06	0.0411479	0.0198891	0	0	0	0	0.00192706	0.919729	-0.992581	-0.992581	-0.110552	-0.953277	0.0136079	21.1772	0.120832	5.05404e-05	7.88394e-06	1.95017e-06	1.83945e-08	2.78788e-08	0.000210807	8.34527e-07	4.90133e-07	0.0172309	0.00848952	0.0998136	0.168114	0	1.46313e-09	0.000356809	0	0.58489	-0.261429	0.297128	0.297128	0.0395006	0.278438	2.48588	35.8374	0.969635	0.0002207	3.16832e-05	1.47377e-05	8.42864e-08	1.12036e-07	0.00268395	7.86763e-06	2.41828e-06	0	0.0273905	1.26932e-05	0	1.08078	0.92526	0.92526	35.5759	0.967093	0.00158047	3.97176e-07	1.38726e-05	3.29164e-05	1.19071e-07	0.0310742	0.000131622	0	
125	378.201	666.993	651.659	675.137	2.56234	1.18131	0.353777	0.965546	83455.9	306.646	2	6.88107	1.68245	4.07426	-3.97497	-2.94545	2.27296	3.45598	-1.67903	98572.2	78715.5	-76597.9	0.120023	0.595107	0.28487	7.05388	0.0052793	0.0275045	-0.000239643	401	0.876638	0.87971	0.79426	0.829673	0.829553	0.905207	0.904931	38.3005	0.00378123	0.610487	0.0656727	0.0270318	0.000230324	0.000232504	0.0719355	0.00210018	0.00143285	0.196355	0.0245219	0	0	0.931558	0.979753	0.979753	0.937929	0.0163227	0.0500754	1.67101	0.00372992	0.0106865	0.00142837	4.50608e-07	3.95561e-06	5.05148e-06	2.04157e-05	6.69251e-06	2.74201e-05	0.600006	0.277486	0	0	0	0	0.106599	-0.0510066	-1.74533	-1.74533	-0.274958	-0.573839	0.319436	14.5525	0.46832	0.0022911	0.00033803	8.98813e-06	8.43154e-07	1.19535e-06	0.00106238	9.5374e-07	4.5334e-07	0.268865	0.130911	4.13208e-08	0	0	8.17108e-13	0.0653929	0	0.0628068	-0.530949	1.88666	1.88666	-0.211395	0.818805	0.305579	11.9438	0.386591	0.00507565	0.000742243	5.85323e-06	1.88574e-06	2.62466e-06	0.00107867	3.10637e-06	9.61193e-07	0	0.00169393	0.604804	0	0.390269	2.56234	2.56234	14.1884	0.327425	0.00052904	7.30716e-06	6.1038e-06	0.00064733	6.60354e-07	0.00162859	0.669729	2.20165e-09	
125	660.554	989.283	789.506	697.861	2.25004	1.10888	-0.000323254	0.517795	178485	612.797	2	5.78216	0.914007	-1.68329	2.15187	-2.35305	2.25237	3.41256	-0.752875	-220387	206996	-420914	1.04493e-07	0.24499	0.75501	5.81035	0.00426752	0.0706706	0.000116381	401	0.967934	0.998092	0.86842	0.85754	0.857416	1.03445	1.03362	42.3069	0.00458292	0.631531	0.0679704	0.0246644	0.000237982	0.000240639	0.0651445	0.00207968	0.0013683	0.183808	0.0229549	0	0	0.979631	1.09733	1.09733	0.999045	0.0436826	0.214251	5.28323	0.809019	0.00645345	0.000950098	1.56545e-05	2.37765e-06	3.35976e-06	0.00185017	4.64756e-06	9.20771e-07	0.0233457	0.0113615	0	0	0	0	0.146994	0.423922	-1.91509	-1.91509	0.0381162	-0.868077	0.00713604	29.5884	0.0808085	0.000525824	8.25069e-05	1.27112e-06	1.93759e-07	2.91756e-07	0.000130172	5.50604e-07	1.90318e-07	0.00461663	0.0022792	0.0882217	0.589389	0	1.23932e-07	0.00220764	0	0.231736	-0.241117	1.09131	1.09131	-0.0213407	0.494505	0.127912	9.13797	0.793873	0.00601437	0.000906321	1.1658e-05	2.23724e-06	3.20485e-06	0.00188149	5.40227e-06	1.7981e-06	0.0409009	0.02992	0.12648	0	0.444437	2.25004	2.25004	6.40849	0.968355	0.00157204	1.28377e-05	1.62176e-05	0.00114232	0	0.0288122	1.1795e-05	0	
125	784.76	924.779	588.195	570.319	2.26263	1.12068	0.0858265	-0.460703	229996	1047.15	2	2.80064	0.688647	-10.5373	5.2464	4.56197	0.731474	-1.10389	-0.0832109	1.13023e+06	133443	-393477	0.00734812	0.196197	0.796455	6.81425	0.011571	0.0772105	0.000199172	401	0.970799	0.991507	0.978098	0.882822	0.882694	1.02368	1.02305	42.4252	0.0044354	0.623229	0.0670642	0.025545	0.000234959	0.000237431	0.067669	0.00233543	0.00145447	0.188668	0.0235619	0	0	0.980789	1.07231	1.07231	0.995744	0.0338379	0.101591	37.5163	0.176878	0.00109337	0.000165504	3.04731e-06	4.02737e-07	5.85252e-07	0.000345997	7.53566e-07	8.35565e-08	0.0182874	0.00896696	0.196395	0.562646	0	5.80099e-10	0.0352173	0.463593	-1.95412	-1.95412	0.0685097	-0.893929	0.00344885	35.0096	0.0200589	0.000406081	6.30002e-05	3.2227e-07	1.49892e-07	2.22778e-07	3.36996e-05	2.20731e-07	2.48467e-07	0.0264344	0.0130286	0.27736	0.648252	0	1.72465e-06	0.00824296	0	0.00611806	0.135886	-1.07288	-1.07288	-0.0616404	-0.446929	0.688516	5.42557	0.976575	0.0080022	0.00115	1.51666e-05	2.97664e-06	4.06655e-06	0.00295734	8.6301e-06	2.55058e-06	8.70584e-07	0.0112808	0	0	0.441963	2.26263	2.26263	5.00614	0.985879	0.00160043	1.40232e-05	1.73871e-05	0.00120847	0	0.0112015	0	0	
125	516.156	697.782	660.163	731.367	0.641308	0.629858	-0.438833	-1.26699	200393	1018.78	2	1.17097	2.29244	3.71775	-3.18907	0.0854897	0.228645	0.239494	0.793319	-26294.3	-132604	-130787	0.180526	0.746135	0.0733386	3.12853	0.0131039	0.0363537	-0.000467332	481	0.990192	0.816565	0.950813	1.01834	1.0182	0.941761	0.942972	43.2172	0.00322995	0.563198	0.0604893	0.0355779	0.000213285	0.000214153	0.0965105	0.00222582	0.00155608	0.213369	0.0266466	0	0	0.987744	0.86905	0.86905	0.90364	-0.0539364	0.00099489	14.7695	2.82272e-05	0.0001839	2.59409e-05	7.54119e-10	6.80233e-08	9.17352e-08	1.64545e-07	2.39557e-06	8.6974e-06	0.462221	0.221321	0	0	0	0	0.316208	0.00545357	-0.598549	-0.598549	-0.42253	-0.274469	2.20159	64.9243	0.983699	4.34931e-05	6.63093e-06	1.82278e-05	1.52034e-08	2.34484e-08	0.0021531	5.90432e-06	1.45636e-06	0.00763032	0.00372333	1.17813e-06	0	0	1.41253e-13	6.43768e-07	0	0.0027167	1.5671	-0.545681	-0.545681	0.0700276	-0.960082	4.32111	75.346	0.991635	5.27485e-05	7.46655e-06	1.4974e-05	2.07999e-08	2.64026e-08	0.00266778	7.81929e-06	2.43383e-06	0	0.00306306	0.00254897	0	1.55931	0.641308	0.641308	81.0294	0.982219	0.00160547	1.10273e-07	1.37639e-05	7.6917e-06	5.24496e-05	0.00405212	0.0119739	6.64069e-07	
125	653.303	950.666	714.01	718.395	1.8326	1.12021	0.216156	0.54329	188310	1260.29	2	5.62899	1.69148	0.791923	-1.23142	-1.02384	0.466721	0.78233	-0.856971	-281167	754057	-356106	0.0460002	0.254949	0.69905	5.3899	0.00556901	-0.0108557	-0.000167105	401	1.01801	0.951718	1.10116	1.13868	1.13852	0.943388	0.944531	44.4332	0.0034613	0.548712	0.0589378	0.0341396	0.000207762	0.00020866	0.0925387	0.00250733	0.00170513	0.232062	0.0289812	0	0	1.00163	0.888023	0.888023	0.97556	-0.0477669	0.122616	7.30217	0.309109	0.00368773	0.00054174	6.03895e-06	1.35968e-06	1.91572e-06	0.000713876	5.33903e-06	5.3545e-06	0.261405	0.127143	0	0	0	0	0.297379	0.310981	-1.70952	-1.70952	-0.152605	-0.849566	0.0308599	39.2452	0.198006	0.000207665	3.24931e-05	3.15239e-06	7.60507e-08	1.149e-07	0.000333328	6.71629e-07	3.70547e-08	0.168936	0.0833223	0.128478	0.257589	0	2.93333e-08	0.0787408	0	0.0843503	-0.444744	0.804598	0.804598	-0.158093	0.525315	0.343088	10.2106	0.970618	0.00328632	0.000486612	1.44522e-05	1.22586e-06	1.72072e-06	0.00247615	7.16966e-06	2.30063e-06	0	0.0230312	7.51979e-05	0	0.545674	1.8326	1.8326	9.86546	0.973027	0.00158577	5.68264e-06	1.47875e-05	0.000506729	2.14683e-10	0.0246183	0.000166548	0	
125	796.29	968.622	841.699	935.867	2.6994	1.26753	-0.444435	-0.744821	244582	381.267	2	2.97673	3.03672	4.95289	-4.8319	0.70024	4.49742	-1.22317	3.76222	716409	-266636	-422517	0.184855	0.374532	0.440613	4.64525	0.0188947	0.0592758	-0.000545687	401	0.857865	0.812984	0.993501	1.02678	1.02663	0.760762	0.762048	37.434	0.00276314	0.525345	0.056401	0.0359916	0.00019914	0.000199679	0.0980212	0.0026845	0.001824	0.248322	0.0310118	0	0	0.918878	0.776162	0.776162	0.901656	-0.0464897	0.0035173	39.1842	0.00313616	0.00143428	0.000217045	5.36269e-08	5.30918e-07	7.67509e-07	7.11824e-06	5.75917e-07	1.90109e-06	0.422388	0.207221	0	0	0	0	0.365593	-0.0624664	-2.27039	-2.27039	-0.328906	-0.719228	0.0402552	58.6168	0.197933	0.000553143	8.66139e-05	3.13296e-06	2.03384e-07	3.06279e-07	0.000326584	5.75824e-07	1.99901e-07	0.377983	0.186514	0.0120541	8.5559e-07	0	1.6949e-10	0.205573	0	0.0189721	0.537583	-1.59049	-1.59049	0.280779	-0.693217	0.0620639	5.84642	0.916274	0.0142667	0.00217369	1.33621e-05	5.29816e-06	7.68641e-06	0.00208643	5.93675e-06	2.02138e-06	0	0.0651448	1.98406e-05	0	0.370453	2.6994	2.6994	8.21721	0.705226	0.00113621	1.84555e-05	1.3236e-05	0.00171958	0.0322843	0.0654766	0.194067	0	
125	414.731	551.331	498.938	519.831	2.06385	1.07163	-0.195945	0.98606	83996.5	337.059	2	3.9275	0.562951	1.40352	-1.2799	-0.576447	1.8023	1.9438	0.0595172	51441.1	26128.1	-115020	0.0379057	0.668962	0.293132	3.94504	0.00112514	-0.000810586	-9.76353e-05	598	0.923518	0.959882	0.812011	0.818114	0.817996	0.98816	0.987332	40.3668	0.00440787	0.632265	0.0680517	0.0244698	0.000238239	0.000240927	0.0645945	0.00203812	0.00135738	0.183791	0.0229528	0	0	0.956944	1.07682	1.07682	0.979735	0.0470388	1.77149	3.01846	0.380887	0.0018163	0.000247901	2.11394e-05	6.65604e-07	8.76692e-07	0.00190459	2.56597e-06	5.70372e-06	0.215761	0.101024	0	0	0	0	0.298328	0.452002	-0.933193	-0.933193	0.188631	-0.543559	0.333918	2.58599	0.736522	0.00998406	0.0014264	1.75523e-05	3.68048e-06	5.04416e-06	0.00206012	8.81055e-06	5.07152e-06	0.0832556	0.0400692	0.000124022	2.23092e-05	0	3.55646e-09	0.0355229	0	0.0909735	-0.338708	1.79697	1.79697	0.0673545	0.838052	2.02738	5.32191	0.976984	0.00592136	0.000827421	1.62008e-05	2.20509e-06	2.92589e-06	0.00345926	1.03664e-05	2.80514e-06	0	0.0123212	0.000452534	0	0.484531	2.06385	2.06385	5.57326	0.952419	0.00154956	9.70524e-06	1.64795e-05	0.000823191	9.20294e-07	0.0140319	0.0310736	0	
125	645.898	902.711	719.718	801.088	0.985919	0.772615	0.0414793	0.878147	155296	1197.38	2	5.387	6.48268	5.57377	-7.51646	-3.42673	0.403423	0.570083	-0.755008	-258132	684446	-286682	0.00171955	0.591199	0.407081	6.93765	-0.00345731	0.00516556	5.44895e-05	481	0.997799	0.998248	0.943473	0.99286	0.992717	1.00392	1.00393	43.5835	0.00408107	0.595036	0.0639898	0.0284788	0.000224668	0.000226546	0.0761248	0.00219179	0.00150259	0.206443	0.0257817	0	0	0.993355	1.00473	1.00473	0.999124	0.00568758	0.512757	8.93351	0.983308	0.000439131	6.48659e-05	1.94086e-05	1.59566e-07	2.29381e-07	0.002308	7.75922e-06	2.85654e-06	0.0070739	0.00343855	0	0	0	0	0.00333693	0.619597	-0.658031	-0.658031	-0.0282759	-0.63875	0.139931	43.92	0.553636	0.000144478	2.25518e-05	8.9707e-06	5.23477e-08	7.97466e-08	0.000975466	2.73029e-06	7.60354e-07	0.00490116	0.00241402	0.102101	0.0142712	0	2.47227e-10	0.00227324	0	0.319248	-0.811243	0.727699	0.727699	-0.0308605	0.769393	1.11455	34.618	0.997009	0.000285638	4.18735e-05	1.48266e-05	1.08664e-07	1.48069e-07	0.00249937	7.29148e-06	2.34595e-06	0	9.88788e-05	4.04052e-05	0	1.01428	0.985919	0.985919	38.8041	0.950333	0.0015531	4.80017e-07	1.32115e-05	4.15797e-05	0.00049479	0.000126414	0.0473652	0	
125	660.607	786.23	678.125	782.135	3.81006	1.35931	-0.462172	-0.537082	116816	1090.62	2	2.18105	2.22023	5.22497	-4.75714	0.26242	0.38694	-0.344009	0.892351	624740	-564316	-254712	0.198821	0.209722	0.591457	3.91783	0.0164467	0.12716	-0.000370097	401	0.832463	0.799544	1.00369	1.04375	1.0436	0.714985	0.716431	36.3198	0.00259412	0.508968	0.0546247	0.0371696	0.000193082	0.00019339	0.101536	0.0027948	0.0019053	0.260128	0.0324863	0	0	0.904785	0.740112	0.740112	0.894172	-0.0404352	0.0123155	13.2909	0.00348702	0.00857716	0.00125992	6.74691e-08	3.17403e-06	4.45537e-06	1.09195e-05	9.20181e-07	3.71608e-06	0.454502	0.221191	0	0	0	0	0.31096	-0.04414	-3.49773	-3.49773	-0.266714	-0.848022	0.116029	44.0914	0.174324	0.000666883	0.00010104	3.00037e-06	2.45348e-07	3.57294e-07	0.000341368	2.40345e-07	8.83822e-07	0.431243	0.211468	0.00262052	1.90764e-11	0	5.76529e-10	0.179146	0	8.41311e-05	0.498299	-1.65369	-1.65369	0.35961	-0.528416	0.121902	2.4833	0.876367	0.0557348	0.00821375	1.31649e-05	2.06588e-05	2.90448e-05	0.00245351	6.86492e-06	2.16094e-06	0	0.0571588	5.05762e-07	0	0.262463	3.81006	3.81006	4.53872	0.562217	0.000868416	5.71333e-05	1.91546e-05	0.00518334	0.134882	0.050566	0.246146	0	
125	375.015	817.001	408.584	496.146	2.20562	1.21494	-0.199629	-0.555014	67293.9	1174.41	2	7.50402	1.31629	0.0140161	-2.41996	0.198198	0.363472	-1.53017	0.656276	1.22035e+06	-443714	-259233	0.039325	0.266762	0.693913	7.29879	-0.00173239	-0.00873637	0.000149611	401	1.0347	0.956001	1.19166	1.25918	1.259	0.90062	0.902421	45.144	0.0031957	0.515791	0.0553583	0.037505	0.00019566	0.000195987	0.102432	0.00266963	0.00184133	0.25248	0.0315311	0	0	1.00875	0.826955	0.826955	0.977753	-0.0683697	0.571796	1.31717	0.0763201	0.0179655	0.00240075	1.03279e-05	6.63216e-06	8.49035e-06	0.000797852	9.85408e-06	1.51006e-05	0.261291	0.120691	0	0	0	0	0.520483	0.217559	-2.01743	-2.01743	-0.163528	-0.840534	0.0529193	71.3167	0.0642689	0.000172896	2.63691e-05	1.0853e-06	6.35454e-08	9.32457e-08	0.000122033	3.76806e-07	1.10377e-07	0.040114	0.0196972	0.280742	0.32894	0	0.00410028	0.0364134	0.0749031	0.150498	0.375033	-1.05399	-1.05399	0.13137	-0.537428	5.16155	3.33355	0.966064	0.00914546	0.00123544	1.91886e-05	3.40289e-06	4.36878e-06	0.00451759	1.45309e-05	3.35956e-06	0	0.0189835	9.30813e-06	0	0.453387	2.20562	2.20562	5.55115	0.79146	0.0012859	1.06964e-05	1.44465e-05	0.000900907	0.0149044	0.0251504	0.16621	0	
125	842.115	972.237	889.382	864.673	0.915059	0.711837	-0.1061	-0.486636	296092	319.053	2	1.76306	4.84687	2.86868	-1.8144	-3.24678	8.68183	0.114238	2.52659	266326	164251	-478604	0.011215	0.216248	0.772537	5.51961	0.00179142	-2.54379e-05	-2.38555e-05	481	0.93503	0.98794	0.906134	0.9103	0.910168	0.959555	0.959196	40.8539	0.00412812	0.606685	0.0652682	0.0264152	0.000228853	0.000231072	0.0702257	0.00224636	0.00149252	0.201983	0.0252247	0	0	0.962187	1.02055	1.02055	0.993952	0.029067	0.282935	30.3875	0.99278	0.000258303	3.98888e-05	1.65368e-05	9.3549e-08	1.41054e-07	0.00185082	5.86337e-06	2.18526e-06	0.00335746	0.00165026	0	0	0	0	3.89036e-05	0.943465	-0.833475	-0.833475	-0.0236659	-0.884981	0.0517704	24.1566	0.631472	5.29684e-05	8.43342e-06	9.98397e-06	1.88915e-08	2.98218e-08	0.00104986	2.31375e-06	2.00737e-07	0.135335	0.0667864	7.29392e-05	0.0144246	0	3.38306e-11	0.0916527	0	0.059132	0.615094	-0.318008	-0.318008	0.107237	-0.464719	0.36401	49.3817	0.994045	0.000206727	3.12477e-05	1.44228e-05	7.89523e-08	1.10495e-07	0.00209242	6.09925e-06	2.10517e-06	4.9794e-07	0.00359732	4.41696e-06	0	1.09283	0.915059	0.915059	46.3465	0.994721	0.00162579	3.75631e-07	1.36743e-05	3.23691e-05	0	0.00353074	1.3086e-07	0	
125	512.929	854.926	431.582	534.491	1.69968	0.985316	-0.16488	0.192472	93460	820.064	2	3.82924	0.916925	1.84025	-2.82998	0.455679	1.03341	1.31648	0.266473	-301608	-51070.1	-363719	0.02694	0.0356047	0.937455	3.7385	-0.00299859	0.0122868	1.55024e-05	401	0.917586	0.97026	0.815591	0.822246	0.822128	0.97915	0.978319	40.1079	0.00440466	0.630543	0.0678672	0.0243312	0.000237584	0.000240273	0.0642169	0.00206034	0.00137178	0.185913	0.0232179	0	0	0.953883	1.07496	1.07496	0.985018	0.0529195	1.7304	6.85641	0.87411	0.00273199	0.000386461	2.36446e-05	1.00263e-06	1.36665e-06	0.00268541	5.87454e-06	9.88451e-07	0.0385536	0.0184506	0.000871361	0	0	1.05445e-09	0.062178	0.659668	-1.57902	-1.57902	0.0840078	-0.978437	0.000392003	18.9166	0.00200625	0.00014696	2.24797e-05	3.32039e-08	5.44396e-08	7.94918e-08	3.93487e-06	1.14903e-07	8.66832e-07	0.228938	0.112581	0.165243	0.176303	0	0.000272307	0.150434	0	0.164047	0.0331437	0.489956	0.489956	0.150609	0.199653	6.45922	6.18101	0.984601	0.00307115	0.000417949	1.82346e-05	1.14732e-06	1.47795e-06	0.00419391	1.3113e-05	3.20369e-06	0	0.00767872	0	0	0.588347	1.69968	1.69968	8.70773	0.926968	0.00151197	4.3257e-06	1.48755e-05	0.000367418	0.0585112	0.0125494	6.61725e-07	0	
125	806.456	950.568	947.432	842.887	1.04539	0.802272	0.116838	-0.468122	331145	648.055	2	1.43684	0.772866	1.38088	2.3077	-3.87805	2.0017	-1.27143	0.00665397	595379	305899	-402054	0.0135891	0.200825	0.785586	5.61194	0.00410281	-0.0160154	-5.89299e-05	481	0.987333	0.986383	0.977213	0.982243	0.982101	0.993062	0.993087	43.1261	0.00403339	0.594846	0.063969	0.0285126	0.0002246	0.000226472	0.0762216	0.00229424	0.00152837	0.2064	0.0257764	0	0	0.988122	0.998683	0.998683	0.993168	0.00527552	0.336992	27.7683	0.956807	0.000300852	4.6101e-05	1.62583e-05	1.09144e-07	1.63021e-07	0.00184788	4.87611e-06	1.11539e-06	0.0188463	0.00925002	0	0	0	0	0.0128793	0.910732	-0.875276	-0.875276	0.0573382	-0.892125	0.0170558	10.1789	0.421563	0.000407205	6.37288e-05	6.71179e-06	1.49062e-07	2.25354e-07	0.000709948	3.62981e-06	3.01177e-06	0.269098	0.132723	6.52666e-12	0.0324489	0	5.11217e-18	0.125504	0	0.0174683	0.330511	-0.573893	-0.573893	-0.101633	-0.451757	0.188653	43.3517	0.919798	0.00032282	4.94872e-05	1.32796e-05	1.22389e-07	1.74991e-07	0.00184088	5.36462e-06	1.88706e-06	0.0304597	0.000165043	0.0473436	0	0.956585	1.04539	1.04539	34.5356	0.998077	0.00163105	6.26586e-07	1.38108e-05	5.52653e-05	0	0.000143867	2.07141e-06	0	
125	659.896	861.784	756.689	814.65	0.896861	0.735906	-0.323264	0.824436	198876	646.569	2	5.38428	3.43392	6.4153	-5.85993	-2.84997	1.24489	1.8818	0.055485	-274321	202309	-292520	0.10091	0.484608	0.414482	6.6595	0.00793017	0.0293457	-0.000257159	598	0.919452	0.899069	0.883868	0.924431	0.924297	0.916331	0.916514	40.1562	0.00363771	0.58951	0.0633841	0.029425	0.000222677	0.000224402	0.0788384	0.00222829	0.00152319	0.208593	0.0260503	0	0	0.953297	0.944087	0.944087	0.948193	-0.00457821	1.17031	32.5299	0.712838	4.02856e-05	6.06966e-06	1.38052e-05	1.4159e-08	2.14637e-08	0.00164118	2.72633e-06	2.6957e-07	0.137544	0.066934	0	0	0	0	0.0809798	0.988236	-0.38001	-0.38001	0.229936	-0.680089	0.0995215	36.7298	0.339986	0.000242184	3.73681e-05	5.60829e-06	8.84694e-08	1.3214e-07	0.000620653	3.55986e-06	3.18055e-06	0.2561	0.125969	0.00453039	1.0363e-05	0	1.91772e-10	0.146512	0	0.125979	-0.598197	0.876728	0.876728	0.219226	0.733115	1.00249	43.973	0.996522	0.000194731	2.868e-05	1.47126e-05	7.44899e-08	1.01415e-07	0.00239459	6.98302e-06	2.28713e-06	0	5.94683e-05	0.000776762	0	1.115	0.896861	0.896861	47.4559	0.95455	0.00156012	3.3687e-07	1.32119e-05	2.86107e-05	2.38505e-05	7.06918e-05	0.0436804	0	
